packet_size,flow_duration,protocol_type,packets_per_flow,bytes_per_flow,connection_frequency,dns_entropy,src_port,dst_port,label
33.0,0.179888,17,4,164,22.23605799,2.7172407396083553,60871,53,0
0.0,4.9e-05,6,2,0,40816.32653,0.0,46785,5987,1
2.222222222,11.914668,6,16,11615,1.342882571,0.0,57024,80,1
0.0,2.5e-05,6,2,0,80000.0,0.0,50450,1277,1
143.5,61.583982,6,34,7496,0.552091614,0.0,8969,443,0
2.5,9.633681,6,15,11615,1.557037232,0.0,40430,80,1
0.0,3.2e-05,6,2,0,62500.0,0.0,58810,3128,1
0.0,6.2e-05,6,2,0,32258.06452,0.0,49025,5810,1
71.0,0.000212,17,4,384,18867.92453,3.8730323592778717,59050,53,0
0.0,0.022242,6,7,76,314.7198993,0.0,49609,443,0
0.0,8.1e-05,6,2,0,24691.35802,0.0,64299,259,1
0.0,4.2e-05,6,2,0,47619.04762,0.0,60768,1974,1
32.0,0.000181,17,4,160,22099.44751,4.190145947006702,42453,53,0
2.857142857,23.760877,6,13,11615,0.547117853,0.0,25739,80,1
27.75,46.046961,6,24,5257,0.521207035,0.0,55022,80,0
0.0,1.5e-05,6,2,0,133333.3333,0.0,48520,16018,1
84.42857143,16.282389,6,12,1175,0.736992588,0.0,53755,80,0
70.66666667,117.090693,6,37,6564,0.315994372,0.0,1838,443,0
62.0,0.030435,17,2,140,65.71381633,3.2897679898056,61501,53,0
34.0,0.030933,17,4,496,129.3117383,2.661984727137689,57779,53,0
2.857142857,5.984862,6,13,11615,2.172146994,0.0,57496,80,1
0.0,7.2e-05,6,2,0,27777.77778,0.0,60126,3493,1
44.0,0.05378,17,8,580,148.7541837,3.05403595342159,50679,53,0
46.0,0.000184,17,4,440,21739.13043,3.257133365095591,56596,53,0
50.9,60.2961,6,20,722,0.331696412,0.0,46866,80,0
0.0,5.5e-05,6,2,0,36363.63636,0.0,56383,11967,1
39.0,0.048689,17,4,380,82.15407998,4.266616539212281,11040,53,0
2.857142857,12.015646,6,14,11615,1.165147509,0.0,51944,80,1
63.90909091,1.464081,6,23,4653,15.70951334,0.0,58806,443,0
2.5,6.060862,6,12,11615,1.979916388,0.0,29558,80,1
45.0,0.000341,17,4,644,11730.20528,4.485320627422906,53253,53,0
0.0,3e-05,6,2,0,66666.66667,0.0,47308,9618,1
10.36036036,70.922784,6,269,278093,3.792857314,0.0,50507,443,0
2.5,4.715679,6,13,11615,2.756761009,0.0,59020,80,1
2.5,12.061735,6,13,11615,1.07778856,0.0,22944,80,1
2.857142857,6.870806,6,11,11615,1.600976654,0.0,53900,80,1
0.0,7.4e-05,6,2,0,27027.02703,0.0,37660,5963,1
0.0,4e-05,6,2,0,50000.0,0.0,58458,8443,1
0.0,4.9e-05,6,2,0,40816.32653,0.0,56440,4445,1
0.0,5.2e-05,6,2,0,38461.53846,0.0,56654,548,1
38.0,0.000184,17,4,408,21739.13043,3.503214989054725,62413,53,0
2.857142857,7.306849,6,13,11615,1.779152683,0.0,37865,80,1
32.0,0.000175,17,4,222,22857.14286,2.7856948484568305,5466,53,0
0.0,4.3e-05,6,2,0,46511.62791,0.0,56202,34571,1
0.0,0.000367,6,2,0,5449.591281,0.0,7008,8080,1
0.0,4.6e-05,6,2,0,43478.26087,0.0,51022,554,1
49.0,0.023781,17,4,342,168.2015054,4.433600995421084,50840,53,0
0.0,3.9e-05,6,2,0,51282.05128,0.0,34040,9200,1
0.0,6e-06,6,2,0,333333.3333,0.0,34497,1112,1
0.0,5.5e-05,6,2,0,36363.63636,0.0,59529,14441,1
35.0,0.000189,17,4,172,21164.02116,3.0517290469682576,61660,53,0
42.0,0.050627,17,2,112,39.50461216,3.2144468592287083,60874,53,0
0.0,6.2e-05,6,2,0,32258.06452,0.0,34212,26,1
30.0,0.660925,17,4,192,6.052123917,3.876966357500316,40773,53,0
49.0,0.030569,17,2,226,65.42575812,3.3353833597581524,62352,53,0
87.6,0.093435,6,10,1298,107.026275,0.0,54869,80,0
0.0,5.4e-05,6,2,0,37037.03704,0.0,39583,6346,1
37.0,0.298151,17,4,336,13.41602074,3.3149057875960715,28789,53,0
117.8823529,0.252215,6,29,6952,114.981266,0.0,51453,443,0
145.8571429,0.103881,6,14,1578,134.7695921,0.0,50256,443,0
0.0,6e-05,6,2,0,33333.33333,0.0,42370,9998,1
0.0,4.4e-05,6,2,0,45454.54545,0.0,53446,110,1
0.0,4.1e-05,6,2,0,48780.4878,0.0,33503,32785,1
2.5,1.969948,6,13,11615,6.599158963,0.0,50342,80,1
55.5,73.516571,17,4,278,0.054409502,2.763647724538953,60806,53,0
34.0,0.000143,17,4,226,27972.02797,3.942038074306346,61774,53,0
2.857142857,5.919536,6,11,11615,1.858253755,0.0,17471,80,1
32.0,0.000207,17,4,160,19323.6715,4.317623480493127,57115,53,0
2.222222222,8.231695,6,15,11615,1.822224949,0.0,57818,80,1
0.0,2.6e-05,6,2,0,76923.07692,0.0,45286,783,1
0.0,1.1e-05,6,2,0,181818.1818,0.0,39809,5280,1
31.0,0.00019,17,4,156,21052.63158,2.5529262881290546,57688,53,0
42.0,0.000813,17,4,288,4920.0492,4.473217623152638,63879,53,0
0.0,7.1e-05,6,2,0,28169.01408,0.0,52464,6106,1
0.0,13.21208,6,12,424,0.908259714,0.0,52607,80,0
0.0,6.8e-05,6,2,0,29411.76471,0.0,49104,1352,1
0.0,4.8e-05,6,2,0,41666.66667,0.0,45686,6156,1
0.0,4.7e-05,6,2,0,42553.19149,0.0,56794,726,1
0.0,4.4e-05,6,2,0,45454.54545,0.0,33460,1048,1
180.6666667,1.741958,6,11,1718,6.314733191,0.0,50866,80,0
2.222222222,10.634642,6,14,11615,1.316452402,0.0,60210,80,1
45.0,0.033014,17,2,106,60.58035985,2.8741495149688205,62242,53,0
0.0,9.3e-05,6,2,0,21505.37634,0.0,58318,2323,1
0.0,7.5e-05,6,2,0,26666.66667,0.0,59608,5925,1
31.0,0.024304,17,4,188,164.5819618,3.6167680366994377,55051,53,0
45.0,0.000266,17,4,212,15037.59398,2.970227155656472,59528,53,0
49.5,42.661095,17,4,230,0.093762244,3.105163412954613,61520,53,0
33.0,0.000229,17,4,318,17467.24891,3.1020243929899602,17781,53,0
36.0,0.167683,17,4,336,23.85453505,3.760454880574027,13368,53,0
0.0,2.5e-05,6,2,0,80000.0,0.0,39070,2048,1
0.0,7.8e-05,6,2,0,25641.02564,0.0,33562,903,1
0.0,0.023366,6,3,0,128.3916802,0.0,58979,80,0
2.857142857,8.246782,6,12,11615,1.455113037,0.0,40765,80,1
62.0,0.061556,17,2,292,32.49074014,3.2014350989443257,60243,53,0
2.5,10.389729,6,12,11615,1.154986814,0.0,62913,80,1
0.0,113.50514,0,144,0,1.268665014,0.0,0,0,0
0.0,5.6e-05,6,2,0,35714.28571,0.0,33384,2045,1
0.0,5.793463,6,7,0,1.208258342,0.0,58485,80,0
2.857142857,4.97787,6,13,11615,2.611558759,0.0,53633,80,1
37.0,0.060236,17,4,260,66.40547181,3.335808535225425,50735,53,0
47.0,0.047426,17,6,456,126.5128832,3.739000300643082,57003,53,0
2.5,2.288098,6,14,11615,6.118619045,0.0,57979,80,1
0.0,4.3e-05,6,2,0,46511.62791,0.0,40394,10180,1
48.73333333,65.435815,6,31,4915,0.473746678,0.0,52960,443,0
10.62121212,115.73513,6,146,132676,1.261501154,0.0,54331,443,0
36.0,0.000171,17,4,266,23391.81287,3.0152711990213916,65116,53,0
2.5,7.559771,6,14,11615,1.851907948,0.0,54448,80,1
42.66666667,0.198991,6,62,58961,311.5718801,0.0,8687,443,0
31.0,0.048449,17,4,288,82.56104357,3.0104080261800785,57514,53,0
35.0,0.000186,17,4,236,21505.37634,2.9106123092399976,64450,53,0
0.0,4.9e-05,6,2,0,40816.32653,0.0,39583,366,1
0.0,5e-05,6,2,0,40000.0,0.0,36894,9110,1
0.0,1.6e-05,6,2,0,125000.0,0.0,55826,1034,1
47.0,0.000283,17,4,546,14134.27562,2.9048341101042334,31274,53,0
33.5,0.883845,17,8,506,9.051360816,2.795067654484855,23500,53,0
2.857142857,7.062429,6,13,11615,1.84072647,0.0,53006,80,1
50.0,2.6e-05,17,13,650,500000.0,0.0,137,137,0
0.0,4.4e-05,6,2,0,45454.54545,0.0,62223,5822,1
2.222222222,11.900241,6,15,11615,1.260478674,0.0,37412,80,1
21.125,63.332947,6,14,338,0.22105398,0.0,52349,443,0
0.0,2.5e-05,6,2,0,80000.0,0.0,54599,1086,1
36.0,0.000152,17,4,176,26315.78947,2.5326964220823553,55891,53,0
48.0,0.021423,17,2,96,93.35760631,0.0,123,123,0
23.0,0.000169,17,4,92,23668.63905,3.182338376424237,1641,53,0
2.857142857,7.478815,6,12,11615,1.604532269,0.0,62620,80,1
39.0,0.000162,17,4,284,24691.35802,2.598313615806134,53694,53,0
40.0,0.030778,17,2,167,64.98148028,3.571647814724095,60504,53,0
0.0,4.3e-05,6,2,0,46511.62791,0.0,57720,4899,1
38.0,0.049107,17,4,184,81.45478241,3.025260094102424,60162,53,0
27.0,0.049195,17,4,172,81.30907613,2.6581421078142755,58253,53,0
2.5,4.114599,6,14,11615,3.40251869,0.0,61420,80,1
0.0,7.6e-05,6,2,0,26315.78947,0.0,46785,2196,1
2.5,11.899787,6,12,11615,1.008421411,0.0,60158,80,1
44.0,0.000201,17,4,432,19900.49751,2.6714619912830617,64728,53,0
0.0,4.8e-05,6,2,0,41666.66667,0.0,55154,5631,1
0.0,3.8e-05,6,2,0,52631.57895,0.0,41041,2382,1
42.0,0.035957,17,4,366,111.2439859,3.930616133243002,13548,53,0
0.0,4.5e-05,6,2,0,44444.44444,0.0,44162,1084,1
2.222222222,3.233035,6,15,11615,4.639603345,0.0,38542,80,1
68.0,0.119795,17,2,252,16.69518761,4.104455022486293,60135,53,0
54.33333333,30.314748,17,6,528,0.197923466,2.9006653995976057,60477,53,0
0.0,4.3e-05,6,2,0,46511.62791,0.0,43118,1045,1
32.0,0.000159,17,4,160,25157.2327,4.243647790149139,55333,53,0
2.857142857,9.371452,6,12,11615,1.280484604,0.0,41066,80,1
3865.0,5.946716,6,11,11615,1.849760439,0.0,80,52754,0
2.222222222,2.193929,6,14,12990,6.381245701,0.0,57329,80,1
0.0,0.000565,6,2,0,3539.823009,0.0,53870,8080,1
0.0,4.2e-05,6,2,0,47619.04762,0.0,37144,3827,1
39.55555556,5.640951,6,16,4631,2.836401167,0.0,55286,443,0
42.0,0.000213,17,4,288,18779.34272,3.049662033823134,25328,53,0
0.0,4.4e-05,6,2,0,45454.54545,0.0,42452,6004,1
32.0,0.000309,17,4,268,12944.98382,3.7107478849541176,10596,53,0
0.0,4.3e-05,6,2,0,46511.62791,0.0,57028,3869,1
2.222222222,8.278762,6,15,11615,1.811865107,0.0,63645,80,1
37.0,0.100152,17,4,252,39.93929228,4.275586835905672,24984,53,0
2.5,9.859713,6,14,11615,1.419919626,0.0,54857,80,1
0.0,4.3e-05,6,2,0,46511.62791,0.0,47596,50003,1
51.0,0.085936,17,2,150,23.27313349,3.7909144353836,60308,53,0
44.0,0.078737,17,6,520,76.20305574,3.5400445295199616,61607,53,0
0.0,4.2e-05,6,2,0,47619.04762,0.0,55028,5902,1
32.0,0.000178,17,4,222,22471.91011,2.729188659835099,19503,53,0
69.0,0.048093,17,2,203,41.58609361,2.8977612968229813,60285,53,0
44.0,0.049011,17,4,286,81.61433148,2.5666729149944905,54565,53,0
51.0,0.066605,17,2,230,30.02777569,4.011774012986505,61148,53,0
89.46153846,0.216044,6,21,3092,97.20242173,0.0,51268,443,0
2.5,2.061383,6,13,11615,6.306445721,0.0,37321,80,1
2.222222222,12.673681,6,17,12990,1.341362466,0.0,64471,80,1
2.5,7.967814,6,13,11615,1.631564191,0.0,59595,80,1
799.0,11.83696,6,43,32908,3.632689474,0.0,3216,443,0
46.0,0.116685,17,2,149,17.14016369,3.8366077735965876,60773,53,0
0.0,2e-05,6,2,0,100000.0,0.0,58782,60443,1
0.0,3e-05,6,2,0,66666.66667,0.0,36388,1984,1
30.67307692,119.79263,6,130,92752,1.085208664,0.0,50360,80,0
42.0,0.000275,17,4,312,14545.45455,3.86532715691248,38529,53,0
0.0,5.4e-05,6,2,0,37037.03704,0.0,33562,765,1
0.0,7.1e-05,6,2,0,28169.01408,0.0,33830,3766,1
2.222222222,4.010224,6,15,11615,3.740439437,0.0,57541,80,1
3.333333333,6.01111,6,12,11615,1.996303511,0.0,22472,80,1
30.0,0.000245,17,4,378,16326.53061,4.127119941514431,61099,53,0
2.5,12.126705,6,13,11615,1.072014203,0.0,26981,80,1
43.0,0.050236,17,4,314,79.6241739,3.888841664681398,10506,53,0
0.0,5.448666,6,6,0,1.101186969,0.0,59832,80,0
0.0,0.022374,6,7,76,312.8631447,0.0,50856,443,0
0.0,4.3e-05,6,2,0,46511.62791,0.0,45358,5679,1
34.0,0.060376,17,6,278,99.37723599,4.346388620018306,51193,53,0
0.0,6.2e-05,6,2,0,32258.06452,0.0,59529,1045,1
2.5,2.992948,6,13,11615,4.343543556,0.0,54363,80,1
33.0,0.000161,17,4,164,24844.7205,2.7892574579162352,45547,53,0
36.0,0.000174,17,4,280,22988.50575,4.28722737557247,57172,53,0
44.0,0.10234,17,2,261,19.5427008,3.962141597244787,61215,53,0
32.0,0.023556,17,4,224,169.8081168,4.197798822879238,53477,53,0
115.2,40.050697,6,28,9580,0.699113926,0.0,60764,80,0
2.5,6.035132,6,15,11615,2.48544688,0.0,36565,80,1
0.0,4.3e-05,6,2,0,46511.62791,0.0,48354,3323,1
2.5,24.858297,6,13,11615,0.522964224,0.0,21014,80,1
0.0,2.4e-05,6,2,0,83333.33333,0.0,39492,3221,1
2.5,2.743252,6,13,11615,4.738901129,0.0,21621,80,1
0.0,1.9e-05,6,2,0,105263.1579,0.0,41870,1580,1
0.0,3.9e-05,6,2,0,51282.05128,0.0,41653,10004,1
0.0,5.4e-05,6,2,0,37037.03704,0.0,51903,1067,1
39.0,0.059011,17,4,268,67.78397248,4.097881298327742,61169,53,0
56.0,4.241168,17,4,304,0.943136419,4.39911016886361,61073,53,0
0.0,4.4e-05,6,2,0,45454.54545,0.0,59529,119,1
47.0,0.570471,17,2,188,3.50587497,3.8924949402697777,61674,53,0
17.8,7.364828,6,55,40642,7.467927289,0.0,52198,80,0
62.0,0.048056,17,6,536,124.8543366,4.400075929690269,61658,53,0
70.63636364,2.933251,6,19,4891,6.477454538,0.0,7723,443,0
0.0,7.1e-05,6,2,0,28169.01408,0.0,42452,12174,1
37.0,0.048768,17,4,312,82.02099738,2.5797149566864475,59803,53,0
2.0,4.038719,6,16,11615,3.961652197,0.0,63443,80,1
0.0,4.5e-05,6,2,0,44444.44444,0.0,43476,2034,1
2.857142857,3.016926,6,11,11615,3.646095396,0.0,52824,80,1
49.0,0.047358,17,2,114,42.23151316,3.8299980526921873,61362,53,0
50.0,0.000145,17,4,232,27586.2069,4.375044437183837,64204,53,0
0.0,0.000137,6,2,0,14598.54015,0.0,39809,722,1
39.11111111,6.049272,6,16,3380,2.644946367,0.0,51612,443,0
0.0,4.3e-05,6,2,0,46511.62791,0.0,50908,15742,1
53.0,0.000446,17,2,166,4484.304933,4.235402920832959,60407,53,0
20.5,5.080281,6,10,169,1.968395055,0.0,47818,443,0
0.0,1.8e-05,6,2,0,111111.1111,0.0,59529,5555,1
0.0,2.2e-05,6,2,0,90909.09091,0.0,59144,1097,1
2.5,9.746804,6,13,11615,1.333770536,0.0,64519,80,1
2.857142857,5.328898,6,11,11615,2.064216654,0.0,50668,80,1
58.24324324,115.889025,6,77,36448,0.66442875,0.0,57663,443,0
0.0,1.5e-05,6,2,0,133333.3333,0.0,59328,4343,1
50.0,118.103262,6,36,18740,0.304817999,0.0,54676,443,0
41.15384615,0.17078,6,24,4448,140.5316782,0.0,42986,443,0
43.0,0.048443,17,4,294,82.57126933,3.722069378296734,51659,53,0
0.0,5.8e-05,6,2,0,34482.75862,0.0,57146,8300,1
38.0,0.000169,17,4,208,23668.63905,4.136441450738598,60953,53,0
53.0,0.000618,17,2,122,3236.245955,3.136910929469071,62415,53,0
2.222222222,7.05878,6,15,11615,2.125013104,0.0,42076,80,1
38.22222222,5.506667,6,16,3139,2.905568831,0.0,52286,443,0
0.0,4.3e-05,6,2,0,46511.62791,0.0,51958,1583,1
39.0,0.024023,17,4,278,166.5070974,4.344647274692823,50236,53,0
2.5,5.460859,6,14,11615,2.563699228,0.0,52397,80,1
21.125,64.375479,6,13,292,0.201940245,0.0,7565,443,0
0.0,5.9e-05,6,2,0,33898.30508,0.0,60768,1056,1
45.0,0.100794,17,6,470,59.52735282,3.8443875124753735,56414,53,0
47.0,0.023851,17,2,203,83.85392646,3.3396694290353692,60763,53,0
2.5,1.910504,6,14,11615,7.327909285,0.0,16168,80,1
56.0,0.0005,17,2,172,4000.0,3.4154322862085023,61913,53,0
36.0,0.00025,17,4,394,16000.0,3.221547603020377,21885,53,0
85.9,5.184493,6,20,5676,3.857657827,0.0,58538,443,0
2.5,7.963883,6,13,11615,1.632369536,0.0,53605,80,1
0.0,6.1e-05,6,2,0,32786.88525,0.0,46785,5555,1
41.0,0.000176,17,4,196,22727.27273,4.316125023234334,57474,53,0
0.333333333,5.065761,6,5,1,0.987018535,0.0,59609,80,0
43.0,0.000212,17,4,408,18867.92453,2.694981576007419,3342,53,0
92.69565217,115.358157,6,43,7322,0.372752141,0.0,53212,443,0
2.5,0.091418,6,14,11615,153.1427071,0.0,64969,80,1
2.5,8.043956,6,13,11615,1.616120227,0.0,55496,80,1
24.28240741,13.607426,6,1129,1392015,82.96940215,0.0,54115,80,0
2.857142857,7.979783,6,11,11615,1.3784836,0.0,31762,80,1
0.0,1e-06,6,2,0,2000000.0,0.0,60002,4003,1
2.857142857,4.03999,6,13,11615,3.217829747,0.0,52777,80,1
49.0,0.176261,17,2,163,11.34680956,3.329992990747841,61389,53,0
36.0,0.049182,17,4,294,81.33056809,3.664221836919025,25257,53,0
45.0,0.030627,17,2,346,65.30185784,3.9880860498125488,61115,53,0
43.0,0.000203,17,4,228,19704.4335,3.0112598766277996,64224,53,0
39.0,6.061984,6,16,4196,2.639399906,0.0,2519,443,0
2.5,10.153712,6,13,11615,1.280319946,0.0,50467,80,1
48.0,0.028982,17,2,96,69.00835001,0.0,123,123,0
31.0,0.030094,17,4,156,132.9168605,2.9975790564857387,63096,53,0
48.0,0.115922,17,2,196,17.25298045,3.7870480363601775,60955,53,0
0.0,4.4e-05,6,2,0,45454.54545,0.0,45423,1761,1
102.4545455,16.097694,6,21,4785,1.304534674,0.0,50427,443,0
39.0,0.0697,17,4,352,57.38880918,3.537437506480857,56646,53,0
0.0,7.4e-05,6,2,0,27027.02703,0.0,39618,2717,1
37.0,0.000156,17,4,204,25641.02564,4.337552330203129,53029,53,0
2.222222222,9.125343,6,15,11615,1.643773829,0.0,41697,80,1
0.0,4.8e-05,6,2,0,41666.66667,0.0,48854,2557,1
0.0,7.7e-05,6,2,0,25974.02597,0.0,51887,3889,1
2.222222222,9.291629,6,15,11615,1.61435632,0.0,55071,80,1
0.0,1.7e-05,6,2,0,117647.0588,0.0,35609,7402,1
102.4,0.122951,6,10,797,81.33321404,0.0,53026,80,0
0.0,4.1e-05,6,2,0,48780.4878,0.0,58908,70,1
45.0,0.000146,17,4,212,27397.26027,2.704366691097441,53794,53,0
48.0,68.061421,17,4,192,0.058770445,0.0,123,123,0
46.17391304,115.656163,6,45,6700,0.389084324,0.0,60604,443,0
0.0,5.5e-05,6,2,0,36363.63636,0.0,47339,57797,1
0.0,3.8e-05,6,2,0,52631.57895,0.0,41041,3918,1
2.222222222,2.151426,6,16,11615,7.436927879,0.0,64995,80,1
2.857142857,8.032787,6,11,11615,1.369387736,0.0,57429,80,1
55.11111111,0.220089,6,18,5029,81.78509603,0.0,2806,443,0
0.0,2.832021,6,7,0,2.471733084,0.0,3032,80,0
0.0,7e-05,6,2,0,28571.42857,0.0,41364,8181,1
0.0,4.2e-05,6,2,0,47619.04762,0.0,54812,1166,1
0.0,5.5e-05,6,2,0,36363.63636,0.0,41041,1875,1
29.16666667,61.154757,6,23,1077,0.376095027,0.0,3358,80,0
2.5,10.071604,6,13,11615,1.290757659,0.0,15366,80,1
81.28571429,0.629249,6,13,2309,20.65954813,0.0,54220,80,0
2.5,5.692368,6,15,12990,2.635107217,0.0,36250,80,1
0.0,6.6e-05,6,2,0,30303.0303,0.0,56383,1123,1
0.0,5.5e-05,6,2,0,36363.63636,0.0,49230,1213,1
0.0,4.4e-05,6,2,0,45454.54545,0.0,57170,3013,1
53.0,0.080547,17,2,245,24.83022335,2.7722339192148615,62425,53,0
2.5,10.14975,6,14,11615,1.379344319,0.0,58591,80,1
0.0,8.9e-05,6,2,0,22471.91011,0.0,41030,2001,1
43.0,0.000178,17,4,308,22471.91011,4.275045366760882,54306,53,0
52.33333333,19.263491,17,6,402,0.311470024,2.8545695539092977,61449,53,0
0.0,0.0005,6,2,0,4000.0,0.0,55349,8080,1
2.222222222,7.030185,6,15,11615,2.133656511,0.0,53923,80,1
0.0,5.9e-05,6,2,0,33898.30508,0.0,58598,2710,1
0.0,1.7e-05,6,2,0,117647.0588,0.0,42254,1864,1
1.0,110.363401,6,24,12,0.217463396,0.0,1573,80,0
102.7241379,47.259955,6,50,20554,1.057978155,0.0,53418,443,0
43.0,0.000159,17,4,284,25157.2327,3.415428842671183,56266,53,0
119.25,12.568717,6,23,7347,1.82994016,0.0,57702,443,0
0.0,4.9e-05,6,2,0,40816.32653,0.0,38514,6059,1
20.5,4.195476,6,10,169,2.383519772,0.0,55862,443,0
117.25,0.584537,6,16,2667,27.37209107,0.0,52780,443,0
47.0,0.000182,17,4,444,21978.02198,3.01533031753822,51135,53,0
0.0,4.3e-05,6,2,0,46511.62791,0.0,34962,7999,1
0.0,4.3e-05,6,2,0,46511.62791,0.0,42746,45100,1
0.0,3e-05,6,2,0,66666.66667,0.0,41180,6901,1
0.0,4.4e-05,6,2,0,45454.54545,0.0,33562,9010,1
34.0,0.000524,17,4,648,7633.587786,2.5273512364207353,51448,53,0
38.0,0.12121,17,4,404,33.00057751,2.695957837788507,59579,53,0
0.0,4.1e-05,6,2,0,48780.4878,0.0,60768,1111,1
2.5,10.548489,6,14,11615,1.327204304,0.0,42297,80,1
2.857142857,8.039702,6,12,11615,1.492592636,0.0,23060,80,1
67.4,5.596384,6,18,5925,3.216362566,0.0,54679,443,0
52.0,0.023564,17,2,120,84.87523341,3.706256438507124,61820,53,0
2.5,8.363398,6,14,11615,1.673960751,0.0,41391,80,1
0.0,6.8e-05,6,2,0,29411.76471,0.0,58878,3800,1
2.5,1.995963,6,12,11615,6.012135495,0.0,63184,80,1
35.0,0.000222,17,4,332,18018.01802,3.194119143415608,53716,53,0
0.0,4.3e-05,6,2,0,46511.62791,0.0,47718,4662,1
32.0,0.000172,17,4,222,23255.81395,2.6834039895458552,53083,53,0
67.4,6.137526,6,18,5925,2.9327778,0.0,54518,443,0
0.0,1.3e-05,6,2,0,153846.1538,0.0,38802,1073,1
2.857142857,1.042001,6,12,11615,11.51630373,0.0,28492,80,1
2.857142857,2.016238,6,11,11615,5.45570513,0.0,49198,80,1
0.0,2.5e-05,6,2,0,80000.0,0.0,38390,1090,1
47.0,0.051552,17,4,300,77.59155804,2.854992553611887,2773,53,0
0.0,3.2e-05,6,2,0,62500.0,0.0,44796,1718,1
0.0,4.8e-05,6,2,0,41666.66667,0.0,43080,10616,1
0.0,2.3e-05,6,2,0,86956.52174,0.0,59108,5054,1
44.69565217,116.99589,6,42,5858,0.35898697,0.0,54244,443,0
62.0,0.030508,17,2,140,65.55657532,3.0859347745262498,60703,53,0
0.0,3.7e-05,6,2,0,54054.05405,0.0,54966,2006,1
0.0,6.0936,6,8,0,1.312852829,0.0,49674,80,0
48.0,66.023554,17,4,192,0.060584439,0.0,123,123,0
0.0,0.000458,6,2,0,4366.812227,0.0,53275,8080,1
0.0,2.8e-05,6,2,0,71428.57143,0.0,58812,49161,1
2.222222222,1.778131,6,15,11615,8.435823907,0.0,59462,80,1
50.0,7.1e-05,17,13,650,183098.5915,0.0,137,137,0
44.0,0.0002,17,4,208,20000.0,3.950204658004556,53375,53,0
0.0,6.6e-05,6,2,0,30303.0303,0.0,60496,5959,1
0.0,6.4e-05,6,2,0,31250.0,0.0,34670,1723,1
44.0,0.000173,17,4,276,23121.38728,3.7297939496262167,53544,53,0
0.0,6.5e-05,6,2,0,30769.23077,0.0,56560,9503,1
0.0,5.8e-05,6,2,0,34482.75862,0.0,39316,3390,1
37.2,0.991155,6,29,5871,29.25879403,0.0,36932,443,0
35.0,0.083666,17,4,400,47.80914589,2.534565175184885,53576,53,0
42.0,0.000328,17,4,312,12195.12195,2.769433616471984,58175,53,0
0.0,5.6e-05,6,2,0,35714.28571,0.0,43032,4662,1
2.857142857,9.13324,6,11,11615,1.20439187,0.0,35196,80,1
0.0,4.7e-05,6,2,0,42553.19149,0.0,55454,49156,1
65.0,0.000211,17,4,516,18957.34597,2.8337871866558046,57600,53,0
47.31578947,117.117278,6,35,2857,0.298845743,0.0,3691,80,0
10.33333333,0.023853,6,6,62,251.5406867,0.0,53870,443,0
76.78571429,61.111711,6,27,4111,0.441813845,0.0,4027,80,0
0.0,4.3e-05,6,2,0,46511.62791,0.0,64318,16001,1
51.0,0.063585,17,4,290,62.90791853,2.7819576896151945,9391,53,0
0.0,5.4e-05,6,2,0,37037.03704,0.0,42849,1132,1
2.5,5.889911,6,13,11615,2.207164081,0.0,59315,80,1
2.222222222,5.418497,6,15,11615,2.768295341,0.0,25937,80,1
47.0,0.000185,17,4,252,21621.62162,2.7568799256122056,64397,53,0
0.0,4.6e-05,6,2,0,43478.26087,0.0,58056,3551,1
0.0,5.5e-05,6,2,0,36363.63636,0.0,36898,18101,1
79.14285714,60.792005,6,27,4999,0.44413735,0.0,49758,443,0
35.0,0.129934,17,4,324,30.78486001,2.79490120244367,55493,53,0
0.0,4.4e-05,6,2,0,45454.54545,0.0,63910,10566,1
48.81818182,0.270377,6,20,4738,73.97078894,0.0,6040,443,0
0.0,7.7e-05,6,2,0,25974.02597,0.0,45872,1088,1
32.0,0.038892,17,8,448,205.6978299,2.921758097087053,49460,53,0
35.0,0.705005,17,4,242,5.673718626,4.394408094073288,4064,53,0
46.0,0.156499,17,2,159,12.77963437,3.595058495052651,60263,53,0
41.0,0.073689,17,2,214,27.14109297,3.5260220610634807,61006,53,0
2.0,2.070514,6,16,11615,7.727549777,0.0,60760,80,1
0.0,9e-05,6,2,0,22222.22222,0.0,54812,617,1
66.33333333,118.655096,6,37,5986,0.311828158,0.0,1403,443,0
0.0,9.1e-05,6,2,0,21978.02198,0.0,36053,1186,1
36.0,0.00013,17,4,176,30769.23077,2.8100887504486716,63318,53,0
2.5,6.632859,6,13,11615,1.959939145,0.0,56472,80,1
33.0,0.066803,17,4,566,59.87755041,3.43069530269954,53240,53,0
2.5,10.443729,6,12,11615,1.149014878,0.0,52574,80,1
44.0,0.106468,17,2,138,18.78498704,2.5579132992567466,60399,53,0
2.222222222,0.272338,6,15,12990,55.07861554,0.0,61126,80,1
35.0,0.000174,17,4,262,22988.50575,2.917504156327052,59123,53,0
35.0,0.023993,17,4,172,166.715292,2.730879439680322,10515,53,0
43.0,0.000165,17,4,204,24242.42424,2.858493817535469,59478,53,0
50.0,2e-05,17,13,650,650000.0,0.0,137,137,0
44.0,0.047647,17,4,294,83.95072093,2.760519246462276,55936,53,0
0.0,3.8e-05,6,2,0,52631.57895,0.0,34110,18040,1
60.12820513,119.552524,6,75,28610,0.627339327,0.0,57942,443,0
2.5,7.930789,6,14,11615,1.76527203,0.0,52705,80,1
2.857142857,10.942699,6,11,11615,1.005236459,0.0,28755,80,1
